CountyFIPS,State,County,Pop2010,OHU2010,LAPOP1_10,LAPOP05_10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LALOWI1_10,LALOWI05_10,HUNVFlag,LowIncomeTracts,LATracts_half,LATracts1,LATracts10,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LATractsVehicle_20,Urban,MedianFamilyIncome,PovertyRate,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop1share,lalowi1share,lakids1share,laseniors1share,lawhite1share,lablack1share,laasian1share,lanhopi1share,laaian1share,laomultir1share,lahisp1share,lahunv1share,lasnap1share,lalowi10share,lahunv10share,lapop10share,lasnap10share,lakids10share,laseniors10share,lawhite10share,lablack10share,laasian10share,lanhopi10share,laaian10share,laomultir10share,lahisp10share,uninsured_pct,diabetes_pct,housing_insecure_pct,no_transport_pct,inactivity_pct,obesity_pct,utility_risk_pct,stores_per_10k,food_assistance_per_10k,centroid_lat,centroid_lon,households_with_snap,labor_force,under_18_total,commuters_total,no_vehicle_rate,unemployment_rate,under_18_rate,public_transit_rate,"Population, low access to store (%), 2019","Low income & low access to store (%), 2019","Households, no car & low access to store (%), 2019","SNAP households, low access to store (%), 2019","Children, low access to store (%), 2019","Seniors, low access to store (%), 2019","White, low access to store (%), 2019","Black, low access to store (%), 2019","Hispanic ethnicity, low access to store (%), 2019","Asian, low access to store (%), 2019","American Indian or Alaska Native, low access to store (%), 2019","Hawaiian or Pacific Islander, low access to store (%), 2019","Multiracial, low access to store (%), 2019",Overall Food Insecurity Rate,# of Food Insecure Persons Overall,SNAP Threshold,% FI ≤ SNAP Threshold,% FI > SNAP Threshold,Child Food Insecurity Rate,# of Food Insecure Children,% food insecure children in HH w/ HH incomes below 185 FPL,% food insecure children in HH w/ HH incomes above 185 FPL,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,Rural-Urban Continuum Code (2013),Rural-Urban Continuum Code (2023),Census Region,Census Division,FNS Region,Overall Food Insecurity Rate MissingFlag,Child Food Insecurity Rate MissingFlag,"SNAP redemptions/SNAP-authorized stores, 2023","SNAP participants pct pop, 2022","SNAP participants change pct pop, 2017-22","SNAP benefits per capita, 2022","SNAP participants pct eligible pop, 2019","SNAP online application, 2020","SNAP Combined Application Project , 2020","SNAP Broad-based Categorical Eligibility, 2020","SNAP simplified reporting, 2020","National School Lunch Program participants pct children, 2021","National School Lunch Program participants change pct children, 2017-21","Students eligible for free lunch pct, 2015","Students eligible for reduced-price lunch pct, 2015","School Breakfast Program participants pct children, 2021","School Breakfast Program participants change pct children, 2017-21","Summer Food Service Program participants pct children, 2021","Summer Food Service Program participants change pct children, 2017-21","WIC participants pct pop, 2021","WIC participants change pct pop, 2017-21","WIC infant and children participants pct infant & children, 2021","WIC infant and children participants change pct infant & children, 2016-21","WIC women participants pct women, 2021","WIC women participants change pct women, 2016-21","Child & Adult Care pct pop, 2021","Child & Adult Care change pct pop, 2012-17","FDPIR Sites, 2015","Food Banks, 2021",snap_participation_rate,snap_category,food_insecurity_risk_index,Vulnerability_Score_PCA,high_low_access,propensity_score,Food Vulnerability,vulnerability_score
55061,Wisconsin,Kewaunee County,20574,8239,343.44,5909.39,4630.0,4849.0,3393.0,19955.0,69.0,60.0,5.0,77.0,408.0,463.0,394.0,614.0,19.39,414.42,0,0,1,0,0,0,0,0,0,0,0,77744.22,8.48,84.5,86.21,84.4,84.42,84.64,88.66,84.93,64.26,76.74,81.28,84.13,79.91,83.1,64.3,62.27,64.88,59.74,64.4,63.24,63.31,64.26,57.06,60.21,61.99,54.2,62.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,11.96,8.82,6.12,28.36,41.68,4.98,10.79,0.0,21135.11,977228.83,577.0,10944.0,4362.0,10573.0,0.05,0.02,0.21,0.0,0.42,0.09,1.77,3.64,66.3,55.78,64.66,49.61,59.96,63.69,50.25,80.0,51.79,5.4,1110.0,2.0,0.77,0.23,0.07,300.0,1.0,0.01,3.18,18.52,624000.0,2.0,2.0,Midwest,East North Central,Midwest,0,0,143236.08,11.8,0.0,16.27,100.0,1.0,0.0,1.0,1.0,18.71,0.0,20.74,3.47,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,7.0,5-10%,0.1,-1.9,0,0.01,-190.16,-0.7745468460930753
55063,Wisconsin,La Crosse County,114638,46137,26993.2,71455.38,33467.0,24462.0,15201.0,105540.0,1610.0,4742.0,28.0,493.0,2225.0,1741.0,2737.0,4096.0,5445.81,18408.8,1,1,1,1,1,1,1,1,1,1,1,74229.12,14.53,74.77,71.93,75.49,71.7,74.86,74.24,72.02,35.99,76.85,74.07,72.7,64.39,71.12,41.95,38.17,48.54,45.18,42.15,41.49,37.78,19.19,37.97,39.04,37.61,33.42,39.41,0.11,0.0,0.47,0.03,0.12,0.05,0.44,0.0,0.03,0.0,0.0,0.01,0.01,6.92,9.91,9.25,7.4,25.82,38.22,5.64,1.95,0.0,-82786.67,710115.05,3979.0,64856.0,23451.0,61648.0,0.06,0.04,0.2,0.01,20.83,4.75,1.14,2.62,46.99,40.25,40.77,25.2,30.33,33.37,25.11,34.07,30.47,7.1,8560.0,2.0,0.77,0.23,0.08,1920.0,0.72,0.28,4.0,23.31,6052000.0,3.0,3.0,Midwest,East North Central,Midwest,0,0,2291218.71,11.8,0.0,22.24,100.0,1.0,0.0,1.0,1.0,18.71,0.0,30.09,6.6,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,8.62,5-10%,0.14,-1.08,0,0.26,-107.66,-0.8429941995814552
55065,Wisconsin,Lafayette County,16836,6609,3138.52,3138.52,5052.0,4349.0,2601.0,16292.0,39.0,58.0,0.0,48.0,399.0,522.0,347.0,710.0,677.29,677.29,0,0,0,0,1,0,0,0,0,0,0,69052.47,10.79,92.12,91.27,93.05,91.18,92.62,91.3,93.29,0.0,87.88,86.39,85.56,93.73,91.28,82.8,80.85,84.37,81.67,83.14,85.9,80.17,0.0,83.48,79.65,78.97,85.19,81.35,4.02,0.7,15.32,1.96,3.73,2.52,15.16,0.01,0.01,0.0,0.02,0.12,0.22,8.86,12.3,10.0,7.1,30.58,42.32,5.78,8.38,0.0,-211536.2,804666.86,664.0,8750.0,4077.0,8488.0,0.05,0.02,0.24,0.0,15.32,4.02,4.38,8.59,84.18,80.53,83.83,76.55,42.84,85.47,68.75,59.93,42.67,6.3,1060.0,2.0,0.91,0.09,0.09,360.0,1.0,0.0,3.52,20.51,659000.0,8.0,8.0,Midwest,East North Central,Midwest,0,0,75472.76,11.8,0.0,20.48,100.0,1.0,0.0,1.0,1.0,18.71,0.0,29.89,8.42,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,10.05,10-20%,0.13,-0.43,0,0.04,-43.27,-0.52623921932427
55067,Wisconsin,Langlade County,19977,8587,6210.89,11152.63,6173.0,4215.0,3986.0,19267.0,72.0,62.0,1.0,191.0,384.0,324.0,520.0,1395.0,1972.89,4212.95,1,1,1,1,1,1,1,1,1,1,0,60742.95,14.12,87.16,91.55,86.35,89.09,87.18,91.17,79.08,13.12,86.36,87.08,82.98,84.92,86.08,61.92,61.93,61.25,65.02,62.05,64.95,58.21,13.12,58.82,59.64,61.13,59.48,61.44,7.52,0.69,24.25,3.3,3.92,6.29,23.64,0.04,0.04,0.01,0.13,0.39,0.16,8.0,14.36,8.99,6.73,32.9,37.09,5.43,0.0,0.0,86884.95,851814.01,1269.0,9333.0,3687.0,8618.0,0.05,0.06,0.19,0.0,31.09,9.88,1.8,7.77,57.22,66.43,62.5,41.61,38.5,38.0,43.65,100.0,49.45,9.8,1910.0,2.0,0.69,0.31,0.13,500.0,0.74,0.26,3.41,19.85,1150000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,615640.02,11.8,0.0,41.11,100.0,1.0,0.0,1.0,1.0,18.71,0.0,47.87,8.55,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,14.78,10-20%,0.18,0.11,1,0.91,10.89,-0.015409228558136812
55069,Wisconsin,Lincoln County,28743,12094,4042.25,9080.31,7005.0,6302.0,5269.0,27929.0,157.0,124.0,10.0,100.0,423.0,340.0,662.0,1282.0,1042.59,2483.39,1,1,1,1,1,0,1,0,0,1,0,71250.12,9.21,86.07,86.13,85.89,84.18,86.18,77.19,80.53,44.81,84.55,82.02,82.89,82.17,82.46,62.6,63.52,62.58,61.03,62.71,51.57,59.1,34.73,60.1,58.95,57.53,58.86,59.9,2.07,0.13,7.15,0.59,1.82,1.16,6.68,0.24,0.03,0.01,0.03,0.16,0.12,7.74,13.15,9.37,6.66,30.53,42.55,5.42,0.0,0.0,88399.75,799709.93,1229.0,14697.0,5166.0,13808.0,0.06,0.04,0.19,0.0,13.07,3.63,1.54,5.07,60.36,59.54,62.98,63.15,38.77,47.97,47.89,70.0,44.97,7.5,2140.0,2.0,0.78,0.22,0.11,580.0,0.82,0.18,3.41,19.85,1288000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,483244.17,11.8,0.0,27.39,100.0,1.0,0.0,1.0,1.0,18.71,0.0,31.56,6.02,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,10.16,10-20%,0.13,-1.17,0,0.11,-116.72,-0.41169269451851165
55071,Wisconsin,Manitowoc County,81442,34013,21647.84,51584.88,22560.0,18210.0,13714.0,76402.0,442.0,2050.0,10.0,450.0,2088.0,2565.0,2090.0,3393.0,5525.26,12997.94,1,1,1,1,0,1,1,1,1,1,1,69016.56,10.71,84.07,84.17,84.45,82.96,84.16,83.64,83.29,35.57,83.59,83.16,81.06,83.04,82.71,59.09,59.85,59.1,58.07,59.09,58.67,58.92,32.03,60.69,57.22,54.36,58.07,57.85,0.05,0.0,0.31,0.01,0.07,0.04,0.31,0.0,0.0,0.0,0.0,0.0,0.0,8.23,12.13,9.49,6.77,30.77,39.77,5.53,3.79,0.0,-25067.03,968592.89,3204.0,41685.0,16423.0,40183.0,0.06,0.03,0.21,0.01,21.54,6.78,2.19,4.11,56.55,52.06,57.46,37.5,44.44,37.06,51.81,80.8,47.07,7.0,5680.0,2.0,0.76,0.24,0.1,1750.0,0.79,0.21,3.65,21.28,3666000.0,4.0,4.0,Midwest,East North Central,Midwest,0,0,1201695.21,11.8,0.0,23.61,100.0,1.0,0.0,1.0,1.0,18.71,0.0,29.24,6.24,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,9.42,5-10%,0.13,-0.64,0,0.48,-63.54,-0.6147299205154616
55073,Wisconsin,Marathon County,134063,53176,44743.23,61825.87,35135.0,32869.0,18988.0,122446.0,841.0,7146.0,32.0,634.0,2964.0,2992.0,2723.0,5251.0,7564.52,15104.78,1,1,1,1,1,1,1,1,1,1,1,73198.45,9.48,84.82,83.6,85.4,82.91,85.16,82.83,83.26,44.25,81.68,81.15,78.96,80.25,80.84,69.32,66.08,70.51,65.52,69.5,64.26,67.77,32.72,63.86,65.11,64.63,64.13,63.3,0.76,0.05,3.31,0.2,0.74,0.44,3.26,0.0,0.0,0.0,0.01,0.04,0.05,7.82,10.83,9.36,6.56,28.3,36.65,5.28,7.09,0.22,39607.92,803977.51,4665.0,73758.0,31113.0,70554.0,0.05,0.03,0.23,0.0,23.22,5.64,2.16,4.5,66.94,61.99,67.68,38.44,50.14,39.88,49.85,65.56,51.37,6.5,8890.0,2.0,0.72,0.28,0.08,2660.0,0.75,0.25,3.64,21.21,5719000.0,3.0,3.0,Midwest,East North Central,Midwest,0,0,2623841.95,11.8,0.0,22.26,100.0,1.0,0.0,1.0,1.0,18.71,0.0,29.3,6.79,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,8.77,5-10%,0.12,-0.66,1,0.28,-66.0,-0.9300714923014206
55075,Wisconsin,Marinette County,41749,17974,12148.93,27419.29,14095.0,8567.0,8254.0,40559.0,108.0,218.0,9.0,238.0,617.0,522.0,1017.0,2316.0,3121.78,5792.86,1,1,1,1,1,1,1,1,1,1,0,59252.33,13.23,85.82,87.72,84.25,87.24,85.77,83.97,94.49,27.31,89.73,84.29,79.73,77.17,82.74,64.58,64.44,63.21,64.16,64.63,64.48,67.54,27.31,65.5,60.67,59.29,56.76,61.91,4.5,0.36,11.14,1.42,1.63,2.64,10.78,0.04,0.05,0.01,0.04,0.22,0.16,7.57,13.92,9.07,6.53,30.22,37.94,5.38,9.66,0.5,111153.95,930630.88,2294.0,19538.0,7679.0,18328.0,0.05,0.04,0.19,0.0,18.93,7.48,2.68,6.76,60.69,65.45,64.69,69.66,56.55,59.61,63.98,100.0,57.9,8.4,3500.0,2.0,0.82,0.18,0.13,1040.0,0.88,0.12,3.38,19.7,2091000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,888908.33,11.8,0.0,31.43,100.0,1.0,0.0,1.0,1.0,18.71,0.0,38.48,8.49,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,12.76,10-20%,0.16,-0.4,0,0.53,-39.79,-0.1373515006716663
55077,Wisconsin,Marquette County,15404,6571,459.19,459.19,4744.0,3085.0,3246.0,14920.0,77.0,68.0,0.0,86.0,253.0,391.0,273.0,821.0,49.55,49.55,0,1,0,0,0,0,0,0,0,0,0,60119.76,11.43,91.86,92.51,91.4,91.32,91.87,93.98,86.97,0.0,92.86,91.74,91.46,86.7,90.93,84.76,84.92,83.87,85.23,84.84,84.95,81.36,0.0,82.46,81.2,80.6,77.8,84.08,0.32,0.02,1.75,0.22,0.29,0.29,1.68,0.0,0.0,0.0,0.0,0.07,0.06,8.14,14.34,9.66,6.88,32.66,43.5,5.66,5.23,0.0,-76006.67,847426.71,762.0,7318.0,2985.0,6885.0,0.04,0.05,0.2,0.0,1.75,0.32,3.17,10.66,81.77,86.55,84.88,85.41,78.37,78.23,81.39,59.93,80.72,8.9,1380.0,2.0,0.81,0.19,0.14,410.0,0.76,0.24,3.51,20.44,856000.0,8.0,8.0,Midwest,East North Central,Midwest,0,0,127208.29,11.8,0.0,28.6,100.0,1.0,0.0,1.0,1.0,18.71,0.0,44.62,7.48,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,11.6,10-20%,0.15,-1.15,0,0.01,-115.44,0.22589168453368585
55078,Wisconsin,Menominee County,4232,1318,1847.9,1847.9,2293.0,1379.0,482.0,451.0,19.0,1.0,0.0,3701.0,60.0,178.0,163.0,427.0,610.5,610.5,0,1,0,0,1,1,1,0,0,0,0,45296.19,32.59,84.14,77.52,80.94,89.23,87.83,67.51,67.51,0.0,84.14,79.47,82.73,77.55,77.52,76.26,70.54,73.43,82.29,80.59,67.51,67.51,0.0,76.24,69.34,75.5,70.07,69.99,14.43,2.48,21.83,4.63,7.01,2.01,0.52,0.09,0.02,0.0,20.95,0.25,0.8,10.0,18.2,20.73,16.03,36.9,45.8,13.33,17.55,0.0,62276.3,884071.9,354.0,1665.0,1490.0,1464.0,0.11,0.09,0.33,0.02,21.83,14.43,8.56,19.32,68.06,88.49,94.8,94.74,62.3,100.0,74.15,59.93,60.68,15.8,680.0,2.0,0.78,0.22,0.26,370.0,0.81,0.19,3.42,19.93,411000.0,8.0,8.0,Midwest,East North Central,Midwest,0,0,175384.05,11.8,0.0,108.8,100.0,1.0,0.0,1.0,1.0,18.71,0.0,44.19,7.3,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,1.0,0.0,26.86,20-30%,0.41,1.96,0,0.91,196.2,2.3483448597328906
55079,Wisconsin,Milwaukee County,947735,383591,140918.25,550622.0,371266.0,236377.0,109133.0,574656.0,253764.0,32422.0,363.0,6808.0,79722.0,126039.0,52231.0,77053.0,21944.39,173420.92,1,1,1,1,0,1,1,1,1,1,1,66285.03,20.59,57.96,54.77,57.76,60.55,59.24,54.36,56.5,30.03,57.33,56.0,56.09,52.78,54.96,14.87,12.23,16.23,22.53,30.05,13.3,20.55,7.41,16.82,15.89,16.74,12.05,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,14.01,18.36,12.89,30.11,40.15,11.66,3.61,0.17,-149883.37,974198.51,74245.0,485643.0,229349.0,453526.0,0.13,0.05,0.24,0.05,8.6,2.32,0.69,1.08,8.8,9.0,9.55,7.84,3.7,8.43,6.14,11.33,4.54,9.9,93010.0,2.0,0.7,0.3,0.21,46950.0,0.76,0.24,3.79,22.1,62346000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,38642787.0,11.8,0.0,62.95,100.0,1.0,0.0,1.0,1.0,18.71,0.0,50.97,3.41,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,1.0,19.36,10-20%,0.3,-1.81,0,0.07,-180.66,-0.1729145078676082
55081,Wisconsin,Monroe County,44673,17376,10516.56,16560.46,13219.0,11670.0,6223.0,41940.0,512.0,289.0,40.0,510.0,1382.0,1661.0,1306.0,1887.0,2935.82,4953.03,1,1,1,1,1,1,1,1,1,1,0,68412.02,12.68,90.24,89.94,90.34,89.46,90.1,89.65,92.26,79.89,91.33,91.98,90.63,90.53,87.76,69.33,70.66,69.45,67.42,69.55,64.65,70.02,55.65,69.97,65.49,62.79,70.3,67.17,1.78,0.3,5.47,0.45,1.52,0.71,5.25,0.01,0.04,0.0,0.03,0.13,0.16,9.2,12.81,11.19,7.99,32.52,44.64,6.72,6.55,0.0,-73853.5,749021.74,1990.0,22329.0,11640.0,21755.0,0.07,0.03,0.25,0.0,18.34,6.57,4.44,5.98,70.65,65.91,70.06,46.62,51.63,63.93,70.92,42.0,56.93,7.7,3570.0,2.0,0.82,0.18,0.11,1300.0,0.95,0.05,3.58,20.87,2260000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,925778.41,11.8,0.0,26.49,100.0,1.0,0.0,1.0,1.0,18.71,0.0,37.06,10.9,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,1.0,0.0,11.45,10-20%,0.16,-0.31,0,0.2,-30.9,-0.16868830020594294
55083,Wisconsin,Oconto County,37660,15415,3867.44,3867.44,9911.0,8432.0,6022.0,36418.0,73.0,111.0,5.0,467.0,586.0,519.0,497.0,1337.0,828.86,828.86,1,1,0,0,1,1,1,0,1,1,0,68941.57,9.41,94.48,94.87,94.23,93.4,94.6,84.32,95.12,27.56,92.58,91.94,91.53,90.69,91.43,81.75,80.85,80.78,81.09,81.99,58.13,82.08,19.69,76.61,78.03,77.29,76.67,78.48,2.2,0.17,6.61,0.81,1.2,1.48,6.42,0.01,0.01,0.01,0.07,0.1,0.07,7.58,13.11,9.41,6.53,30.45,43.26,5.4,5.84,0.0,69656.56,917318.2,1371.0,19588.0,7612.0,18757.0,0.03,0.03,0.2,0.0,6.61,2.2,2.11,6.7,80.99,79.98,82.09,50.68,65.89,76.28,74.73,80.0,71.0,6.6,2570.0,2.0,0.74,0.26,0.1,740.0,0.72,0.28,3.22,18.78,1464000.0,2.0,2.0,Midwest,East North Central,Midwest,0,0,334347.26,11.8,0.0,21.77,100.0,1.0,0.0,1.0,1.0,18.71,0.0,30.41,8.46,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,8.89,5-10%,0.11,-1.28,0,0.03,-128.06,-0.3542352704401226
55085,Wisconsin,Oneida County,35998,16003,4105.88,8673.14,8765.0,6639.0,7800.0,34787.0,152.0,188.0,5.0,323.0,543.0,385.0,568.0,1161.0,899.57,2471.58,1,1,1,1,1,1,1,1,1,1,0,68815.59,8.57,89.27,89.6,89.18,89.65,89.33,82.15,85.16,25.28,83.44,88.19,88.94,82.61,90.36,71.49,70.72,70.95,71.04,71.54,55.63,66.31,19.85,65.65,70.61,69.37,62.64,72.47,1.54,0.12,6.06,0.37,0.79,1.59,5.95,0.01,0.0,0.0,0.02,0.08,0.03,6.29,13.76,7.56,5.39,26.7,34.91,4.41,7.35,0.0,131389.09,810982.89,1031.0,17011.0,6083.0,16357.0,0.04,0.02,0.17,0.0,10.08,2.5,1.78,4.27,68.57,72.65,71.85,60.41,62.28,61.9,56.83,79.2,63.47,7.0,2620.0,2.0,0.76,0.24,0.1,650.0,0.82,0.18,3.53,20.58,1636000.0,7.0,7.0,Midwest,East North Central,Midwest,0,0,927729.58,11.8,0.0,25.53,100.0,1.0,0.0,1.0,1.0,18.71,0.0,39.34,7.61,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,6.44,5-10%,0.09,-1.37,0,0.05,-137.34,-0.7519788263462688
55087,Wisconsin,Outagamie County,176695,69648,67744.71,117347.2,42181.0,44424.0,20834.0,161238.0,1736.0,5229.0,65.0,2982.0,5445.0,6359.0,2939.0,5746.0,8455.96,23303.42,1,1,1,1,0,1,1,1,1,1,1,78759.05,8.76,77.74,74.49,77.9,77.18,77.65,79.83,80.4,41.08,75.61,76.7,75.88,68.33,72.63,55.58,48.79,57.78,54.73,56.67,45.49,49.78,18.07,53.72,49.0,49.19,39.29,43.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,10.17,9.08,6.32,25.93,37.02,5.17,3.07,0.0,22.0,912270.26,4983.0,103212.0,44067.0,99297.0,0.04,0.03,0.24,0.01,25.31,4.79,0.93,2.45,46.27,38.76,44.04,21.42,35.31,22.91,73.49,21.16,34.36,5.9,11210.0,2.0,0.65,0.35,0.08,3510.0,0.75,0.25,3.84,22.35,7601000.0,3.0,3.0,Midwest,East North Central,Midwest,0,0,2433059.17,11.8,0.0,16.72,100.0,1.0,0.0,1.0,1.0,18.71,0.0,26.18,4.77,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,1.0,0.0,7.15,5-10%,0.11,-0.98,1,0.28,-98.42,-1.3040578376558916
55089,Wisconsin,Ozaukee County,86395,34228,37005.58,66509.07,13257.0,20372.0,13208.0,82010.0,1177.0,1509.0,20.0,208.0,1471.0,1956.0,1242.0,1423.0,4617.8,8044.2,1,0,1,1,0,0,0,0,0,1,1,108506.81,5.44,86.37,85.44,87.79,83.28,86.54,84.71,81.32,65.7,87.28,85.11,84.55,69.47,81.05,57.37,56.53,57.9,54.65,57.53,51.02,56.43,59.41,53.49,56.78,55.98,40.87,52.8,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.36,10.14,6.44,4.66,22.2,30.65,3.76,2.48,0.0,-108134.82,969563.52,1419.0,48469.0,19066.0,46591.0,0.03,0.03,0.22,0.01,33.83,5.34,1.63,2.31,58.6,52.27,57.51,51.85,58.95,51.81,60.06,83.98,59.02,4.4,3980.0,2.0,0.62,0.38,0.05,940.0,0.85,0.15,3.91,22.77,2749000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,749767.73,11.8,0.0,8.84,100.0,1.0,0.0,1.0,1.0,18.71,0.0,12.18,2.22,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,4.15,0-5%,0.06,-0.6,1,0.3,-60.41,-1.9328596767900712
55091,Wisconsin,Pepin County,7469,3051,1891.34,4633.28,2096.0,1704.0,1337.0,7337.0,21.0,13.0,1.0,19.0,78.0,72.0,181.0,348.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,69511.9,12.53,93.98,95.43,95.42,93.71,93.99,91.74,86.44,54.24,99.82,92.88,99.0,91.17,91.68,77.06,77.4,78.66,71.91,76.95,90.43,86.34,0.0,68.05,83.09,85.85,73.87,74.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.3,8.3,5.85,27.6,36.9,4.8,0.0,0.0,-15133.81,632312.62,247.0,3788.0,1519.0,3645.0,0.05,0.02,0.21,0.0,0.0,0.0,3.69,7.95,76.88,73.96,77.09,85.71,80.44,92.25,53.49,0.0,75.61,6.5,480.0,2.0,0.81,0.19,0.1,150.0,0.92,0.08,3.43,19.99,291000.0,8.0,8.0,Midwest,East North Central,Midwest,0,0,52022.04,11.8,0.0,18.34,100.0,1.0,0.0,1.0,1.0,18.71,0.0,30.27,6.86,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,8.1,5-10%,0.11,-1.35,0,0.0,-135.46,-0.5038681270617641
55093,Wisconsin,Pierce County,41019,15002,8777.94,16191.84,8243.0,9159.0,4283.0,39614.0,232.0,301.0,7.0,151.0,714.0,623.0,567.0,1037.0,1563.8,3412.5,1,1,1,1,1,1,1,0,0,1,0,88331.64,10.51,78.12,82.72,81.27,81.02,78.13,80.4,73.32,16.45,75.54,77.77,74.4,82.82,77.13,57.2,54.17,58.62,56.6,57.31,51.86,53.98,15.28,50.92,54.04,52.39,57.62,56.05,2.74,0.42,10.12,0.74,2.28,1.76,9.89,0.04,0.02,0.0,0.02,0.15,0.27,6.8,10.1,8.49,6.31,25.26,33.78,4.97,3.81,0.0,-3331.6,597637.46,911.0,23998.0,8755.0,23061.0,0.04,0.02,0.21,0.0,16.85,3.81,1.91,3.25,62.85,64.58,57.83,36.3,50.5,29.84,45.92,39.23,43.24,5.7,2390.0,2.0,0.68,0.32,0.07,580.0,0.72,0.28,4.47,26.06,1889000.0,1.0,1.0,Midwest,East North Central,Midwest,0,0,198040.98,11.8,0.0,11.78,100.0,1.0,0.0,1.0,1.0,18.71,0.0,18.72,6.56,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,6.07,5-10%,0.1,-1.12,0,0.11,-112.07,-1.4816013911069392
55095,Wisconsin,Polk County,44205,18004,3777.61,5486.1,12823.0,10500.0,7064.0,42807.0,96.0,159.0,7.0,454.0,682.0,656.0,643.0,1951.0,730.9,1247.91,1,1,1,1,0,0,0,0,0,1,0,68996.16,9.79,86.75,86.64,86.88,83.01,86.82,81.98,86.18,30.32,85.31,83.23,83.36,80.67,83.34,75.69,75.32,76.39,69.51,75.77,71.82,73.87,24.92,73.8,72.53,71.21,68.62,71.97,0.6,0.06,2.08,0.25,0.43,0.34,1.82,0.0,0.01,0.0,0.22,0.03,0.02,7.1,12.66,8.51,6.11,27.3,35.97,5.04,5.06,0.46,78825.58,588397.68,1817.0,22320.0,9201.0,21238.0,0.04,0.04,0.21,0.0,5.78,1.65,2.36,7.53,76.09,67.74,75.67,78.71,68.03,67.37,85.47,71.43,72.14,7.3,3270.0,2.0,0.72,0.28,0.11,1010.0,0.82,0.18,3.66,21.34,2117000.0,6.0,6.0,Midwest,East North Central,Midwest,0,0,654890.31,11.8,0.0,23.0,100.0,1.0,0.0,1.0,1.0,18.71,0.0,31.78,9.45,8.19,0.0,7.61,1.82,1.47,0.0,26.12,3.47,7.82,5.8,0.75,0.0,0.0,0.0,10.09,10-20%,0.12,-1.26,0,0.02,-125.82,-0.5952922998870245
